#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
63,Wed Dec 01 21:03:50 EST 2021,51,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,8,true,GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker , , ,GreaterChecker-(10.0/10.0) GreaterOrEqualChecker-(10.0/10.0) LessChecker-(10.0/10.0) LessOrEqualChecker-(10.0/10.0) , ,
64,Wed Dec 01 21:03:51 EST 2021,51,0,LessOrEqualChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,9,false, , , ,LessOrEqualChecker-(10.0/10.0) , ,
65,Wed Dec 01 21:03:53 EST 2021,51,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,10,true,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker ,CurryOnceChecker-(0.0/20.0) CurryTwiceChecker-(0.0/20.0) CurryTwoArgsChecker-(0.0/20.0) , ,
66,Wed Dec 01 21:03:54 EST 2021,51,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,11,true,BasicLetTest LetLambdaAndFunctionTest , ,BasicLetTest LetLambdaAndFunctionTest ,BasicLetTest-(0.0/10.0) LetLambdaAndFunctionTest-(0.0/40.0) , ,
67,Wed Dec 01 21:05:09 EST 2021,44,0,LispToStringSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,2,11,true,LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLispChecker TestLispFileProvided , ,LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLispChecker TestLispFileProvided ,LispIsListChecker-(0.0/15.0) LispIsListChecker2-(0.0/15.0) LispIsListChecker3-(0.0/15.0) LispIsListChecker4-(0.0/15.0) LispToStringChecker-(0.0/15.0) LispToStringChecker2-(0.0/15.0) LispToStringChecker3-(0.0/15.0) LispToStringChecker4-(0.0/15.0) LoadLispChecker-(0.0/0.0) TestLispFileProvided-(0.0/0.0) , ,
68,Wed Dec 01 21:05:10 EST 2021,44,0,BasicFunctionExpressionSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,2,12,true,PlusGeneratorChecker TimesGeneratorChecker , ,PlusGeneratorChecker TimesGeneratorChecker ,PlusGeneratorChecker-(0.0/50.0) TimesGeneratorChecker-(0.0/0.0) , ,
69,Wed Dec 01 21:06:20 EST 2021,51,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,12,true,BasicLetTest LetLambdaAndFunctionTest , ,BasicLetTest LetLambdaAndFunctionTest ,BasicLetTest-(0.0/10.0) LetLambdaAndFunctionTest-(0.0/40.0) , ,
70,Wed Dec 01 21:06:21 EST 2021,51,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,13,true,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker ,CurryOnceChecker-(0.0/20.0) CurryTwiceChecker-(0.0/20.0) CurryTwoArgsChecker-(0.0/20.0) , ,
71,Wed Dec 01 21:06:22 EST 2021,51,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,14,true,GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker , , ,GreaterChecker-(10.0/10.0) GreaterOrEqualChecker-(10.0/10.0) LessChecker-(10.0/10.0) LessOrEqualChecker-(10.0/10.0) , ,
72,Wed Dec 01 21:06:28 EST 2021,51,0,DerivedSafeChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,3,15,false, , , ,DerivedSafeChecker-(0.0/30.0) , ,
73,Wed Dec 01 21:09:41 EST 2021,51,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,4,0,true,ClassRegistryProvided MainClassProvided , , ,ClassRegistryProvided-(0.0/0.0) MainClassProvided-(0.0/0.0) , ,
74,Wed Dec 01 21:09:43 EST 2021,51,0,MainClassProvided,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,4,1,false, , , ,MainClassProvided-(0.0/0.0) , ,
75,Wed Dec 01 21:09:44 EST 2021,48,-3,A6BasicOperationSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker- PlusGeneratorChecker TimesGeneratorChecker , ,4,2,true,A6ExtraCondChecker CombinationChecker CondChecker EvalChecker ListChecker ListChecker2 QuoteChecker ,LoadLispChecker TestLispFileProvided ,A6ExtraCondChecker ,A6ExtraCondChecker-(0.0/10.0) CombinationChecker-(10.0/10.0) CondChecker-(10.0/10.0) EvalChecker-(10.0/10.0) ListChecker-(10.0/10.0) ListChecker2-(10.0/10.0) QuoteChecker-(10.0/10.0) , ,
76,Wed Dec 01 21:09:46 EST 2021,48,0,LispLambdaSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,3,true,LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 , , ,LispLambdaChecker-(0.0/10.0) LispLambdaChecker2-(0.0/10.0) LispLambdaChecker3-(0.0/10.0) LoadLambdaChecker-(0.0/15.0) LoadLambdaChecker2-(0.0/15.0) LoadLambdaChecker3-(0.0/15.0) , ,
77,Wed Dec 01 21:09:48 EST 2021,48,0,FuncallSocialDistanceSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,4,true,DerivedSafeChecker , ,DerivedSafeChecker ,DerivedSafeChecker-(0.0/30.0) , ,
78,Wed Dec 01 21:09:48 EST 2021,48,0,LispSetqSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,5,true,LispSetqChecker LispSetqChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 , , ,LispSetqChecker-(10.0/10.0) LispSetqChecker2-(10.0/10.0) LoadSetqChecker-(15.0/15.0) LoadSetqChecker2-(15.0/15.0) LoadSetqChecker3-(15.0/15.0) , ,
79,Wed Dec 01 21:09:49 EST 2021,48,0,BasicFunctionExpressionSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,6,true,PlusGeneratorChecker TimesGeneratorChecker , ,PlusGeneratorChecker TimesGeneratorChecker ,PlusGeneratorChecker-(0.0/50.0) TimesGeneratorChecker-(0.0/0.0) , ,
80,Wed Dec 01 21:09:49 EST 2021,48,0,LogicalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,7,true,BasicAndChecker BasicOrChecker NotChecker VariableArgumentAndChecker VariableArgumentOrChecker , ,VariableArgumentAndChecker VariableArgumentOrChecker ,BasicAndChecker-(10.0/10.0) BasicOrChecker-(10.0/10.0) NotChecker-(10.0/10.0) VariableArgumentAndChecker-(10.0/10.0) VariableArgumentOrChecker-(10.0/10.0) , ,
81,Wed Dec 01 21:09:51 EST 2021,48,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,8,true,GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker , , ,GreaterChecker-(10.0/10.0) GreaterOrEqualChecker-(10.0/10.0) LessChecker-(10.0/10.0) LessOrEqualChecker-(10.0/10.0) , ,
82,Wed Dec 01 21:09:55 EST 2021,48,0,LessOrEqualChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,9,false, , , ,LessOrEqualChecker-(10.0/10.0) , ,
83,Wed Dec 01 21:09:57 EST 2021,48,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,10,true,BasicLetTest LetLambdaAndFunctionTest , ,BasicLetTest LetLambdaAndFunctionTest ,BasicLetTest-(0.0/10.0) LetLambdaAndFunctionTest-(0.0/40.0) , ,
84,Wed Dec 01 21:09:57 EST 2021,48,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,4,11,true,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker ,CurryOnceChecker-(0.0/20.0) CurryTwiceChecker-(0.0/20.0) CurryTwoArgsChecker-(0.0/20.0) , ,
85,Wed Dec 01 21:11:35 EST 2021,48,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,5,0,true,ClassRegistryProvided MainClassProvided , , ,ClassRegistryProvided-(0.0/0.0) MainClassProvided-(0.0/0.0) , ,
